,available,code,image,link,name,num_merchants,num_reviews,price,region,snoothrank,tags,type,varietal,vintage,winery,winery_id
949,1,wishing-tree-shiraz-2007-1,http://ei.isnooth.com/multimedia/7/6/f/image_1199022_square.jpeg,http://www.snooth.com/wine/wishing-tree-shiraz-2007-1/,Wishing Tree Shiraz,1,8,9.99,Australia > Western Australia,2.5,,Red Wine,Syrah,2007,The Wishing Tree,the-wishing-tree
950,1,st-amant-zinfandel-old-vine-mohr-fry-ranch-2014,http://ei.isnooth.com/multimedia/5/0/8/image_4490090_square.jpeg,http://www.snooth.com/wine/st-amant-zinfandel-old-vine-mohr-fry-ranch-2014/,St. Amant Zinfandel Old Vine Mohr-Fry Ranch,13,0,15.19,USA > California > San Joaquin County > Lodi,n/a,,Red Wine,Zinfandel,2014,St. Amant Winery,st-amant-winery
951,1,warres-warrior-specail-reserve-ports-nv,http://ei.isnooth.com/multimedia/6/5/2/image_539405_square.jpeg,http://www.snooth.com/wine/warres-warrior-specail-reserve-ports-nv/,Warre's Warrior Specail Reserve Ports,1,7,14.99,Portugal,3.5,,Dessert/Fortified,Touriga Nacional; Touriga Francesa,NV,Warre's,warres
952,1,dalla-valle-cab-casa-dalla-valle-2003,http://ei.isnooth.com/multimedia/1/3/a/image_1164888_square.jpeg,http://www.snooth.com/wine/dalla-valle-cab-casa-dalla-valle-2003/,Dalla Valle Cab Casa Dalla Valle,3,9,129.0,USA > California > Napa County > Oakville,4,,Red Wine,Cabernet Sauvignon,2003,Dalla Valle Vineyards,dalla-valle-vineyards
953,1,colgin-cabernet-sauvignon-napa-valley-herb-lamb-2005,http://ei.isnooth.com/multimedia/4/1/1/image_1166098_square.jpeg,http://www.snooth.com/wine/colgin-cabernet-sauvignon-napa-valley-herb-lamb-2005/,Colgin Cabernet Sauvignon Napa Valley Herb Lamb,2,10,515.5,USA > California > Napa,4.5,,Red Wine,Cabernet Sauvignon,2005,Colgin Cellars,colgin-cellars
954,1,pascual-toso-cab-2009,http://ei.isnooth.com/multimedia/3/6/6/image_3512085_square.jpeg,http://www.snooth.com/wine/pascual-toso-cab-2009/,Pascual Toso Cab,36,1,16.29,Argentina > Mendoza > Maipú > Barrancas,n/a,,Red Wine,Cabernet Sauvignon,2009,Pascual Toso,pascual-toso
955,1,george-duboeuf-cuvee-rouge,http://ei.isnooth.com/multimedia/b/1/6/image_4256768_square.jpeg,http://www.snooth.com/wine/george-duboeuf-cuvee-rouge/,George Duboeuf Cuvee Rouge,7,0,11.39,France,n/a,,Red Wine,,,Georges Duboeuf,georges-duboeuf
956,1,ten-lakes-ranch-ten-lakes-cabernet-sauvignon-2008-1,http://ei.isnooth.com/multimedia/4/9/2/image_2592685_square.png,http://www.snooth.com/wine/ten-lakes-ranch-ten-lakes-cabernet-sauvignon-2008-1/,Ten Lakes Ranch Ten Lakes Cabernet Sauvignon,1,7,7.49,USA > California > Sonoma County,n/a,,Red Wine,Cabernet Sauvignon,2008,Ten Lakes,ten-lakes
957,1,le-crock-cs-red-bordeaux-red-2009,http://ei.isnooth.com/multimedia/c/6/d/image_1214821_square.jpeg,http://www.snooth.com/wine/le-crock-cs-red-bordeaux-red-2009/,Le Crock Cs Red Bordeaux Red,4,7,35.74,France > Bordeaux > Saint-Estèphe,3.5,,Red Wine,Bordeaux Blend,2009,Château Le Crock,chateau-le-crock
958,1,rutherford-hill-cab-2002,http://ei.isnooth.com/multimedia/b/d/0/image_615674_square.jpeg,http://www.snooth.com/wine/rutherford-hill-cab-2002/,Rutherford Hill Cab,1,11,22.98,USA > California > Napa > Rutherford,3.5,,Red Wine,Cabernet Sauvignon,2002,Rutherford Hill Winery,rutherford-hill-winery
959,1,tangley-oaks-cabernet-sauvignon-napa-valley-lot-9-2006-1,http://ei.isnooth.com/multimedia/f/f/1/image_871626_square.jpeg,http://www.snooth.com/wine/tangley-oaks-cabernet-sauvignon-napa-valley-lot-9-2006-1/,Tangley Oaks Cabernet Sauvignon Napa Valley Lot #9,1,7,13.99,USA > California > Napa,n/a,,Red Wine,Cabernet Sauvignon,2006,Tangley Oaks,tangley-oaks
960,1,matanzas-creek-winery-pinot-noir-bennett-valley-2008,http://ei.isnooth.com/multimedia/a/2/c/image_1159359_square.jpeg,http://www.snooth.com/wine/matanzas-creek-winery-pinot-noir-bennett-valley-2008/,Matanzas Creek Winery Pinot Noir Bennett Valley,4,1,33.89,USA > California > Sonoma County > Bennett Valley,n/a,,Red Wine,Pinot Noir,2008,Matanzas Creek Winery,matanzas-creek-winery
961,1,oliverhill-winery-shiraz-mclaren-vale-jimmy-section-2006-2,http://ei.isnooth.com/multimedia/2/6/5/image_608422_square.jpeg,http://www.snooth.com/wine/oliverhill-winery-shiraz-mclaren-vale-jimmy-section-2006-2/,Oliverhill Winery Shiraz Mclaren Vale Jimmy Section,1,55,35.99,Australia,4,,Red Wine,Syrah,2006,Oliverhill Winery,oliverhill-winery
962,1,olivares-altos-de-la-hoya-jumilla-2011,http://ei.isnooth.com/multimedia/5/e/5/image_3999118_square.jpeg,http://www.snooth.com/wine/olivares-altos-de-la-hoya-jumilla-2011/,Olivares Altos de la Hoya Jumilla,1,5,14.0,Spain > Jumilla,3.5,,Red Wine,Mourvedre,2011,Bodegas Olivares,bodegas-olivares
963,1,manzone-barolo-le-gremolere-rouge-2004,http://ei.isnooth.com/multimedia/c/b/8/image_548389_square.jpeg,http://www.snooth.com/wine/manzone-barolo-le-gremolere-rouge-2004/,Manzone Barolo le Gremolere Rouge,1,11,115.0,Italy > Piedmont,3.5,,Red Wine,Nebbiolo,2004,Manzone,manzone
964,1,scott-harvey-wines-vineyard-1869-zinfandel-2008,http://ei.isnooth.com/multimedia/b/b/1/image_1177769_square.jpeg,http://www.snooth.com/wine/scott-harvey-wines-vineyard-1869-zinfandel-2008/,Scott Harvey Wines Vineyard 1869 Zinfandel,3,7,45.0,USA > California > Amador County,3.5,,Red Wine,Zinfandel,2008,Scott Harvey Wines,scott-harvey-wines
965,1,johan-vineyards-pinot-noir-willamette-valley-nils-reserve-2008,http://ei.isnooth.com/multimedia/2/7/4/image_1396253_square.jpeg,http://www.snooth.com/wine/johan-vineyards-pinot-noir-willamette-valley-nils-reserve-2008/,Johan Vineyards Pinot Noir Willamette Valley Nils Reserve,1,3,45.0,USA > Oregon > Willamette Valley,3.5,,Red Wine,Pinot Noir (100%),2008,Johan Vineyards,johan-vineyards
966,1,winters-hill-vineyard-pinot-noir-willamette-valley-2006,http://ei.isnooth.com/multimedia/6/9/1/image_1406629_square.jpeg,http://www.snooth.com/wine/winters-hill-vineyard-pinot-noir-willamette-valley-2006/,Winter's Hill Vineyard Pinot Noir Willamette Valley,2,15,29.0,USA > Oregon > Willamette Valley AVA > Yamhill County > Dundee Hills,4,,Red Wine,Pinot Noir,2006,Winter's Hill Vineyard,winters-hill-vineyard
967,1,winters-hill-vineyard-pinot-noir-willamette-valley-2009,http://ei.isnooth.com/multimedia/2/f/9/image_2221297_square.jpeg,http://www.snooth.com/wine/winters-hill-vineyard-pinot-noir-willamette-valley-2009/,Winter's Hill Vineyard Pinot Noir Willamette Valley,1,1,17.5,USA > Oregon > Willamette Valley AVA > Yamhill County > Dundee Hills,n/a,,Red Wine,Pinot Noir,2009,Winter's Hill Vineyard,winters-hill-vineyard
968,1,antonin-rodet-pinot-noir-gevrey-chambertin-2008,http://ei.isnooth.com/multimedia/6/9/f/image_1406682_square.jpeg,http://www.snooth.com/wine/antonin-rodet-pinot-noir-gevrey-chambertin-2008/,Antonin Rodet Pinot Noir Gevrey-Chambertin,2,12,51.95,France > Burgundy > Côte d'Or > Côte de Nuits > Gevrey Chambertin > Chambertin,3,,Red Wine,Pinot Noir,2008,Antonin Rodet,antonin-rodet
969,1,tardieu-laurent-cornas-2001,http://ei.isnooth.com/multimedia/f/4/7/image_792452_square.jpeg,http://www.snooth.com/wine/tardieu-laurent-cornas-2001/,Tardieu-Laurent Cornas,5,22,56.25,France > Rhône > Northern Rhône > Cornas,4,,Red Wine,Syrah,2001,Tardieu-Laurent,tardieu-laurent
970,1,domaine-carneros-pinot-noir-carneros-avant-garde-2008,http://ei.isnooth.com/multimedia/f/5/3/image_936977_square.jpeg,http://www.snooth.com/wine/domaine-carneros-pinot-noir-carneros-avant-garde-2008/,Domaine Carneros Pinot Noir Carneros Avant Garde,2,3,21.99,USA > California > Napa > Carneros,3,,Red Wine,Pinot Noir,2008,Domaine Carneros,domaine-carneros
971,1,cherry-pie-stanly-ranch-pinot-noir-carneros-2011,http://ei.isnooth.com/multimedia/8/4/2/image_3586680_square.jpeg,http://www.snooth.com/wine/cherry-pie-stanly-ranch-pinot-noir-carneros-2011/,Cherry Pie 'Stanly Ranch' Pinot Noir Carneros,5,12,52.99,USA,3.5,,Red Wine,Pinot Noir,2011,Cherry Pie Wines,cherry-pie-wines
972,1,ramos-pinto-porto-ruby-nv,http://ei.isnooth.com/multimedia/c/3/e/image_3110938_square.jpeg,http://www.snooth.com/wine/ramos-pinto-porto-ruby-nv/,Ramos Pinto Porto Ruby,9,3,16.99,Portugal,n/a,,Red Wine,Port,NV,Ramos-Pinto,ramos-pinto
973,1,chateau-de-bel-air-lussac-st-emilion-2009,http://ei.isnooth.com/multimedia/b/0/9/image_134892_square.jpeg,http://www.snooth.com/wine/chateau-de-bel-air-lussac-st-emilion-2009/,Château de Bel-Air Lussac-St. Émilion,5,1,19.99,France > Bordeaux > Lussac-Saint-Emilion,n/a,,Red Wine,Bordeaux Blend,2009,Château de Bel-Air,chateau-de-bel-air
974,1,fess-parker-lot-92-frontier-red-nv,http://ei.isnooth.com/multimedia/0/2/6/image_937406_square.jpeg,http://www.snooth.com/wine/fess-parker-lot-92-frontier-red-nv/,Fess Parker Lot 92 Frontier Red,112,2,9.99,USA > California,3,,,Syrah; Cinsault; Grenache; Sauzoa; Touriga Nacional; Alvarelhao; Tinta Cão; Mourvédre; Cabernet Franc,NV,Fess Parker Winery & Vineyard,fess-parker-winery-and-vineyard
975,1,domaine-arlaud-bonnes-mares-2009,http://ei.isnooth.com/multimedia/f/1/3/image_1207528_square.jpeg,http://www.snooth.com/wine/domaine-arlaud-bonnes-mares-2009/,Domaine Arlaud Bonnes Mares,2,6,79.61,France > Burgundy > Bourgogne,n/a,,Red Wine,Pinot Noir,2009,domaine arlaud,domaine-arlaud
976,1,fogdog-pinot-noir-2009-9,http://ei.isnooth.com/multimedia/3/2/4/image_2870397_square.jpeg,http://www.snooth.com/wine/fogdog-pinot-noir-2009-9/,Fogdog Pinot Noir,2,8,43.99,USA > California > Sonoma County > Sonoma Coast,4,,Red Wine,Pinot Noir,2009,Joseph Phelps Vineyards,joseph-phelps-vineyards
977,1,jim-barry-the-cover-drive-2013,http://ei.isnooth.com/multimedia/6/f/6/image_4460253_square.jpeg,http://www.snooth.com/wine/jim-barry-the-cover-drive-2013/,Jim Barry the Cover Drive,9,1,15.99,Australia > South Australia > Mount Lofty Ranges > Clare Valley,n/a,,Red Wine,Cabernet Sauvignon,2013,Jim Barry Wines,jim-barry-wines
978,1,covey-run-cabernet-sauvignon-washington-2006-2,http://ei.isnooth.com/multimedia/5/8/3/image_844325_square.jpeg,http://www.snooth.com/wine/covey-run-cabernet-sauvignon-washington-2006-2/,Covey Run Cabernet Sauvignon Washington,1,5,7.99,USA > Oregon > Columbia Valley,3.5,,Red Wine,Cabernet Sauvignon,2006,Covey Run Winery,covey-run-winery
979,1,grgich-hills-cabernet-sauvignon-estate-grown-2006,http://ei.isnooth.com/multimedia/8/e/7/image_1286296_square.jpeg,http://www.snooth.com/wine/grgich-hills-cabernet-sauvignon-estate-grown-2006/,Grgich Hills Cabernet Sauvignon Estate Grown,3,15,52.98,USA > California > Napa,3.5,,Red Wine,Cabernet Sauvignon,2006,Grgich Hills Estate,grgich-hills-estate
980,1,stickybeak-syrah-napa-county-2009,http://ei.isnooth.com/multimedia/1/e/9/image_1638199_square.jpeg,http://www.snooth.com/wine/stickybeak-syrah-napa-county-2009/,Stickybeak Syrah Napa County,1,4,20.0,USA > California > Napa,2.5,,Red Wine,Syrah,2009,Stickybeak Wines,stickybeak-wines
981,1,la-vicalanda-reserva-2008,http://ei.isnooth.com/multimedia/8/0/1/image_3989941_square.jpeg,http://www.snooth.com/wine/la-vicalanda-reserva-2008/,La Vicalanda Reserva,22,9,23.98,Spain > Rioja > Rioja Alta,3,,Red Wine,Tempranillo,2008,Bodegas Bilbainas,bodegas-bilbainas
982,1,adirondack-winery-blue-twilight-nv-1,http://ei.isnooth.com/multimedia/7/3/9/image_4776156_square.jpeg,http://www.snooth.com/wine/adirondack-winery-blue-twilight-nv-1/,Adirondack Winery Blue Twilight,1,2,15.99,USA > New York,n/a,,Red Wine,Blueberry Shiraz,NV,Adirondack Winery,adirondack-winery
983,1,chateau-tour-du-pas-st-georges-st-georges-st-emilion-2010,http://ei.isnooth.com/multimedia/1/7/b/image_4438097_square.jpeg,http://www.snooth.com/wine/chateau-tour-du-pas-st-georges-st-georges-st-emilion-2010/,Chateau Tour du Pas St. Georges St. Georges-St. Emilion,17,0,16.15,France > Bordeaux > Saint-Georges Saint-Emilion,n/a,,Red Wine,Bordeaux Blend,2010,Château Tour du Pas St. Georges,chateau-tour-du-pas-st-georges
984,1,enrique-mendoza-estrecho-2011,http://ei.isnooth.com/multimedia/6/1/2/image_4456931_square.jpeg,http://www.snooth.com/wine/enrique-mendoza-estrecho-2011/,Enrique Mendoza Estrecho,8,0,35.39,Spain > Alicanté,n/a,,Red Wine,Mourvèdre,2011,Enrique Mendoza,enrique-mendoza
985,1,paraduxx-napa-valley-2007-3,http://ei.isnooth.com/multimedia/1/0/3/image_881094_square.jpeg,http://www.snooth.com/wine/paraduxx-napa-valley-2007-3/,Paraduxx Napa Valley,1,20,48.0,USA > California > Napa,4,,Red Wine,Zinfandel (72%); Cabernet Sauvignon (18%); Merlot (9%); Cabernet Franc (1%),2007,Paraduxx,paraduxx
986,1,paraduxx-napa-valley-2005-9,http://ei.isnooth.com/multimedia/7/1/3/image_872458_square.jpeg,http://www.snooth.com/wine/paraduxx-napa-valley-2005-9/,Paraduxx Napa Valley,2,18,48.0,USA > California > Napa,3.5,,Red Wine,Zinfandel (60%); Cabernet Sauvignon (32%); Merlot (6%); Cabernet Franc (2%),2005,Paraduxx,paraduxx
987,1,paraduxx-napa-valley-2001,http://ei.isnooth.com/multimedia/0/f/4/image_240272_square.jpeg,http://www.snooth.com/wine/paraduxx-napa-valley-2001/,Paraduxx Napa Valley,1,7,19.99,USA > California > Napa,4,,Red Wine,Zinfandel,2001,Paraduxx,paraduxx
988,1,domaine-hauvette-amethyste-2011,http://ei.isnooth.com/multimedia/0/d/4/image_4364256_square.jpeg,http://www.snooth.com/wine/domaine-hauvette-amethyste-2011/,Domaine Hauvette Amethyste,11,0,44.89,France > Provence,n/a,,Red Wine,Carignane^cinsault^grenache,2011,Domaine Hauvette,domaine-hauvette
989,1,royal-oporto-vintage-port-2003,http://ei.isnooth.com/multimedia/8/2/0/image_260361_square.jpeg,http://www.snooth.com/wine/royal-oporto-vintage-port-2003/,Royal Oporto Vintage Port,1,9,46.99,Portugal > Oporto,n/a,,Dessert/Fortified,Port,2003,Royal Oporto,royal-oporto
990,1,covey-run-merlot-washington-2009,http://ei.isnooth.com/multimedia/d/a/2/image_208493_square.jpeg,http://www.snooth.com/wine/covey-run-merlot-washington-2009/,Covey Run Merlot Washington,112,2,7.99,USA > Washington > Columbia Valley,n/a,,Red Wine,Merlot,2009,Covey Run Winery,covey-run-winery
991,1,terlato-cardinals-peak-red-blend-2006,http://ei.isnooth.com/multimedia/0/a/4/image_1222019_square.jpeg,http://www.snooth.com/wine/terlato-cardinals-peak-red-blend-2006/,Terlato Cardinals Peak Red Blend,1,5,49.99,USA > California > Napa > Stags Leap District,4,,Red Wine,Cabernet Sauvignon,2006,Terlato Family Vineyards,terlato-family-vineyards
992,1,pere-anselme-chateauneuf-du-pape-la-fiole-du-pape-2010,http://ei.isnooth.com/multimedia/a/d/5/image_3615299_square.jpeg,http://www.snooth.com/wine/pere-anselme-chateauneuf-du-pape-la-fiole-du-pape-2010/,Pere Anselme Chateauneuf-du-Pape la Fiole du Pape,6,4,32.99,France > Rhône > Southern Rhône > Châteauneuf-du-pape,3.5,,Red Wine,,2010,Brotte,brotte
993,1,feudi-di-san-gregorio-patrimo-irpinia-igt-2001,http://ei.isnooth.com/multimedia/8/b/7/image_161017_square.jpeg,http://www.snooth.com/wine/feudi-di-san-gregorio-patrimo-irpinia-igt-2001/,Feudi di San Gregorio Patrimo Irpinia IGT,2,4,69.0,Italy > Campagnia > Avellino > Fiano Di Avellino > Irpinia,3,,Red Wine,Merlot,2001,Feudi di San Gregorio,feudi-di-san-gregorio
994,1,flavium-crianza-2008-18,http://ei.isnooth.com/multimedia/d/5/4/image_3383794_square.jpeg,http://www.snooth.com/wine/flavium-crianza-2008-18/,Flavium Crianza,2,5,9.99,Spain > Bierzo,2.5,,Red Wine,Tempranillo,2008,Vinos de Arganza,vinos-de-arganza
995,1,charles-krug-winery-peter-mondavi-family-cabernet-sauvignon-yountville-2007-1,http://ei.isnooth.com/multimedia/c/a/2/image_1297960_square.jpeg,http://www.snooth.com/wine/charles-krug-winery-peter-mondavi-family-cabernet-sauvignon-yountville-2007-1/,Charles Krug Winery Peter Mondavi Family Cabernet Sauvignon Yountville,9,23,23.99,USA > California > Napa > Yountville,3.5,,Red Wine,Cabernet Sauvignon,2007,Charles Krug Winery,charles-krug-winery
996,1,lemelson-vineyards-pinot-noir-willamette-valley-six-vineyard-2010,http://ei.isnooth.com/multimedia/d/3/9/image_1944395_square.jpeg,http://www.snooth.com/wine/lemelson-vineyards-pinot-noir-willamette-valley-six-vineyard-2010/,Lemelson Vineyards Pinot Noir Willamette Valley Six Vineyard,1,6,29.99,USA > Oregon > Willamette Valley,3,,Red Wine,Pinot Noir,2010,Lemelson Vineyards,lemelson-vineyards
997,1,clos-la-coutale-malbec-blend-cahors-2009,http://ei.isnooth.com/multimedia/a/6/f/image_1210826_square.jpeg,http://www.snooth.com/wine/clos-la-coutale-malbec-blend-cahors-2009/,Clos la Coutale Malbec Blend Cahors,3,10,18.99,France > South West France > Garonne > Cahors,2.5,,Red Wine,Malbec,2009,Clos La Coutale,clos-la-coutale
998,1,barolo-batasiolo-2008,http://ei.isnooth.com/multimedia/5/6/9/image_2489867_square.jpeg,http://www.snooth.com/wine/barolo-batasiolo-2008/,Barolo Batasiolo,24,0,40.59,Italy > Piedmont,n/a,,Red Wine,Nebbiolo,2008,Beni di Batasiolo,beni-di-batasiolo
999,1,yalumba-shiraz-australian-2009,http://ei.isnooth.com/multimedia/7/b/d/image_1090329_square.jpeg,http://www.snooth.com/wine/yalumba-shiraz-australian-2009/,Yalumba Shiraz Australian,116,5,9.99,Australia > South Australia > Limestone Coast > Wrattonbully,3,,Red Wine,Syrah,2009,The Yalumba Wine Company,the-yalumba-wine-company
1000,1,hitching-post-generation-2005,http://ei.isnooth.com/multimedia/a/e/1/image_319467_square.jpeg,http://www.snooth.com/wine/hitching-post-generation-2005/,Hitching Post Generation,112,1,15.99,USA > California > Santa Barbara,n/a,,Red Wine,Cabernet Franc; Merlot; Syrah,2005,Hitching Post,hitching-post
1001,1,villa-farnia-di-farnese-montepulciano-dabruzzo-2008-1,http://ei.isnooth.com/multimedia/d/5/c/image_749147_square.jpeg,http://www.snooth.com/wine/villa-farnia-di-farnese-montepulciano-dabruzzo-2008-1/,Villa Farnia di Farnese Montepulciano d'Abruzzo,2,5,20.75,Italy > Abruzzi > Montepulciano d'Abruzzo,2.5,,Red Wine,Montepulciano,2008,Farnese Vini,farnese-vini
1002,1,sette-ponti-2007,http://ei.isnooth.com/multimedia/5/9/a/image_912625_square.jpeg,http://www.snooth.com/wine/sette-ponti-2007/,Sette Ponti,2,6,104.99,Italy > Tuscany > Maremma > Maremma Toscana Igt,3.5,,,,2007,Tenuta Sette Ponti,tenuta-sette-ponti
1003,1,paracombe-shiraz-adelaide-hills-2001,http://ei.isnooth.com/multimedia/8/2/e/image_231787_square.jpeg,http://www.snooth.com/wine/paracombe-shiraz-adelaide-hills-2001/,Paracombe Shiraz Adelaide Hills,1,12,69.99,Australia > Adelaide Hills,4,,Red Wine,Syrah,2001,Paracombe,paracombe
1004,1,vina-misiones-de-rengo-carmenere-rapel-valley-reserva-2008,http://ei.isnooth.com/multimedia/7/d/8/image_1969776_square.jpeg,http://www.snooth.com/wine/vina-misiones-de-rengo-carmenere-rapel-valley-reserva-2008/,Viña Misiones de Rengo Carménère Rapel Valley Reserva,1,2,6.99,Chile > Central Valley > Rapel Valley > Rengo,3.5,,Red Wine,Carmenère,2008,Viña Misiones de Rengo,vina-misiones-de-rengo
1005,1,walnut-crest-merlot-valle-rapel-emiliana-2007,http://ei.isnooth.com/multimedia/e/e/d/image_619516_square.jpeg,http://www.snooth.com/wine/walnut-crest-merlot-valle-rapel-emiliana-2007/,Walnut Crest Merlot Valle Rapel Emiliana,1,15,10.49,Chile > Central Valley > Rapel Valley,2.5,,Red Wine,Merlot,2007,Emiliana,emiliana
1006,1,castello-monaci-negroamaro-salento-igt-maru-2007,http://ei.isnooth.com/multimedia/1/6/9/image_897831_square.jpeg,http://www.snooth.com/wine/castello-monaci-negroamaro-salento-igt-maru-2007/,Castello Monaci Negroamaro Salento IGT Maru,2,4,13.99,Italy > Puglia > Salice Salentino,3.5,,Red Wine,Negroamaro,2007,Castello Monaci,castello-monaci
1007,1,finca-sandoval-syrah-blend-manchuela-cuvee-cecilia-2008,http://ei.isnooth.com/multimedia/9/e/a/image_1731665_square.png,http://www.snooth.com/wine/finca-sandoval-syrah-blend-manchuela-cuvee-cecilia-2008/,Finca Sandoval Syrah Blend Manchuela Cuvée Cecilia,1,5,29.99,Spain > Castilla-la Mancha > Manchuela,n/a,,Red Wine,Syrah; Grenache; Bobal,2008,Finca Sandoval,finca-sandoval
1008,1,wait-cellars-green-valley-pinot-noir-devoto-garden-vineyard-2012,http://ei.isnooth.com/multimedia/f/d/5/image_3336373_square.jpeg,http://www.snooth.com/wine/wait-cellars-green-valley-pinot-noir-devoto-garden-vineyard-2012/,Wait Cellars Green Valley Pinot Noir Devoto Garden Vineyard,3,0,32.0,USA > California > Sonoma County > Russian River Valley > Green Valley,n/a,,Red Wine,Pinot Noir,2012,Wait Cellars,wait-cellars
1009,1,zd-wines-pinot-noir-napa-2008,http://ei.isnooth.com/multimedia/d/7/4/image_1350369_square.png,http://www.snooth.com/wine/zd-wines-pinot-noir-napa-2008/,Zd Wines Pinot Noir Napa,1,7,34.99,USA > California > Napa County,2.5,,Red Wine,Pinot Noir,2008,ZD Wines,zd-wines
